"Site","Plot","USDA_Species","Tree_Plant_Number","Leaf_Number","Canopy_Position","Leaf_Age","Sample_Name","Rep","Date","LiCor","Area_Corrected","Absorption_Corrected","QC","Obs","HHMMSS","FTime","Ebal","Photo","Cond","Ci","FCnt","DCnt","Fo","Fm","Fo_Prime","Fm_Prime","Fs","Fv_over_Fm","Fv_Prime_over_Fm_Prime","PhiPS2","Adark","RedAbs","BlueAbs","Perc_Blue","LeafAbs","PhiCO2","qP","qN","NPQ","ParIn_at_Fs","PS2_over_1","ETR","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R_W_m2","Tl_minus_Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci_over_Ca","RHsfc","C2sfc","Ahs_over_Cs","Fv","PARabs","Fv_Prime","qP_Fo","qN_Fo"
"KING","Almond1","Almond",2,4,"Top","na","Kingsburg_Almond1_Almond_L4T_GE",3,20140613,"PSC0570","Yes","Yes",NA,47,"17:07:58",19631,0,-1.974506147,0.092335998,79.4995991,47,47,0,0,505.5300293,841.8508301,673.0792236,-9999,0.399501656,0.200476855,-1,0.901468765,0.94185718,9.964785576,0.905493384,-0.000537918,0.501817331,1.665283527,-1,2000.704956,0.5,181.594451,4.453464531,4.703662168,35.89414215,2,4.644859791,1,9.289719582,35.85414886,35.89414215,36.05921555,48.86449814,50.034729,9.348195076,12.28683281,15.81099987,20.78124428,299.3731079,2000.704956,6.857650757,100.1459808,3.648291111,-0.01468645,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49686554,0.004453465,309.0441422,309.0041489,320.1127858,0.489954643,5.934139091,59.25489013,46.96805732,35.87414551,5.92761343,0.091427249,1.230476923,4.697136507,0.057222987,7.961565328,1.588888372,18.60405833,50.32166805,-0.007299803,0,1811.625102,336.3208008,0.200476855,-9999
"KING","Almond1","Almond",2,4,"Top","na","Kingsburg_Almond1_Almond_L4T_GE",3,20140613,"PSC0570","Yes","Yes",NA,48,"17:10:38",19791,0,12.04910558,0.094309725,164.2729769,48,48,0,0,479.185791,855.2537231,646.2426758,-9999,0.439715048,0.244384844,-1,0.901468765,0.94185718,9.964785576,0.905493384,0.007207868,0.555780032,1.784806101,-1,1999.348999,0.5,221.2168295,4.558280444,4.713995945,35.92675781,2,4.644859791,1,9.289719582,35.92385483,35.92675781,36.0574379,401.4137573,392.1702576,9.283222198,12.29091263,15.63992119,20.70713234,299.3828735,1999.348999,7.154874325,100.1390457,4.813971043,-0.010126933,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496914368,0.00455828,309.0767578,309.0738548,319.8958327,0.472578102,5.944796207,59.365417,47.07450437,35.92530632,5.944321581,0.09336191,1.230800262,4.713521319,0.058435615,16.45013914,0.418881783,18.58376001,390.4192583,0.005735314,0,1810.397292,376.0679321,0.244384844,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,2,"18:42:59",2381.499999,0,12.44197443,0.130626039,227.806063,2,2,0,0,765.8808594,1256.262939,1021.665161,-9999,0.390349874,0.186742577,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.007152902,0.478397943,1.640285071,-1,2001.400269,0.5,175.4695239,2.374315965,1.804835507,26.72990417,2,4.644859791,0.25,6.830676163,23.09890938,26.72990417,21.97145081,400.7630005,391.8577576,15.61636257,17.17037392,55.08148956,60.56624603,300.3257446,2001.365479,1620.60437,100.0524597,-17.3825016,-0.015267193,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501628723,0.002374316,299.8799042,296.2489094,320.2184694,0.695284259,3.522773651,35.20926583,18.03889191,24.91440678,3.163487859,0.128174894,1.717938145,1.445549715,0.080325981,22.79255694,0.581348866,48.37598417,389.3987528,0.015456977,0,1879.233723,490.3820801,0.186742577,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,3,"18:46:48",2610.999999,0,6.075805746,0.113693894,151.7541781,3,3,0,0,713.0065918,1100.48877,911.6290283,-9999,0.352100074,0.171614419,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.003768888,0.487402394,1.54344824,-1,1999.22583,0.5,161.0794087,2.166063971,1.886696241,27.00312614,2,4.644859791,0.25,6.830676163,23.14981461,27.00312614,21.97451973,249.0039215,244.6039734,15.50514984,16.92352676,54.52015305,59.50495148,300.259613,1999.439697,1604.870361,100.0453796,-9.414850235,0.001946628,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501298065,0.002166064,300.1531261,296.2998146,319.9103444,0.720223488,3.579816901,35.7819313,18.85840454,25.07647038,3.19420295,0.111832487,1.69312066,1.50108229,0.07006019,15.18230436,0.620407657,46.75603863,243.4031643,0.011671196,0,1877.425461,387.4821777,0.171614419,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,4,"18:50:38",2840.499999,0,0.865419432,0.116871181,83.16561092,4,4,0,0,677.8093262,979.0188599,853.0817261,-9999,0.30766469,0.128636065,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.000993941,0.41810474,1.444386824,-1,1998.777588,0.5,120.7123251,2.181172655,1.84951132,26.78058624,2,4.644859791,0.25,6.830676163,22.44195557,26.78058624,20.99275589,98.64916992,97.93048096,15.40249348,16.8308239,56.52614212,61.76737976,300.2752991,1998.764648,42.53448868,100.0416489,-3.542490005,-0.020029843,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501376495,0.002181173,299.9305862,295.5919556,319.8023366,0.695972481,3.533294694,35.3182373,18.4874134,24.6112709,3.106728389,0.114905182,1.683783375,1.422945014,0.071989821,8.320024845,0.849231109,47.15747149,97.75944134,0.004174634,0,1876.791606,301.2095337,0.128636065,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,5,"18:54:27",3069.499999,0,-0.671380234,0.132243077,56.50679205,5,5,0,0,659.4746094,928.1234131,832.3205566,-9999,0.289453751,0.103222109,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.000175054,0.356610024,1.407367926,-1,1999.063965,0.5,96.87769953,2.366992019,1.778441917,26.42438889,2,4.644859791,0.25,6.830676163,22.34346962,26.42438889,20.99972534,49.42765427,49.79654694,15.25639725,16.80738449,56.33123016,62.05633163,300.0939026,1999.24707,42.2270813,100.0445709,-2.006032944,-0.019104779,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500469513,0.002366992,299.5743889,295.4934696,319.8795241,0.675798614,3.459929487,34.58388051,17.77649602,24.38392925,3.064746788,0.129731453,1.68148757,1.383259218,0.081304132,5.653197765,1.134753221,48.24526052,49.92923707,-0.006487364,0,1877.244588,268.6488037,0.103222109,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,6,"18:58:36",3319.499999,0,12.96692062,0.143604561,234.9572581,6,6,0,0,666.4472656,1057.57666,869.472229,-9999,0.369835502,0.177863637,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.007438568,0.480926348,1.586887237,-1,1999.640381,0.5,166.9796183,2.46957616,1.711940449,26.10733986,2,4.644859791,0.25,6.830676163,22.26711464,26.10733986,20.99909401,400.072937,390.7954712,15.21478844,16.83162308,56.43353271,62.43131256,300.3410645,1999.663574,41.5116806,100.0384598,-17.75957298,-0.040097058,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501705322,0.002469576,299.2573399,295.4171146,319.9461647,0.669351046,3.395750098,33.94444602,17.11282294,24.18722725,3.028824227,0.140647658,1.683809648,1.345014578,0.088165748,23.50476222,0.601228201,49.33763441,388.2327172,0.016478704,0,1877.635676,391.1293945,0.177863637,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,7,"19:02:31",3553.499999,0,26.47033928,0.143434237,560.141626,7,7,0,0,747.7490234,1294.479004,1015.692749,-9999,0.422355232,0.215365606,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.014631922,0.509915799,1.731167763,-1,1999.483643,0.5,202.1708792,2.454380577,1.703372813,26.05389023,2,4.644859791,0.25,6.830676163,22.27771378,26.05389023,21.00134087,899.8731079,880.8057861,15.20435047,16.81134415,56.35509491,62.31487656,300.3271484,1999.439453,39.52686691,100.0313034,-48.28392792,-0.041027844,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501635742,0.002454381,299.2038902,295.4277138,319.9103053,0.674837809,3.38503348,33.83974181,17.02839766,24.165802,3.024933778,0.140484272,1.681660667,1.343273111,0.088063025,56.03169694,0.635942264,49.43359994,875.5742458,0.014944754,0,1877.425231,546.7299805,0.215365606,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,8,"19:06:42",3804.999998,0,30.38044613,0.12619048,759.6917461,8,8,0,0,776.260498,1356.885498,1051.748779,-9999,0.427910093,0.224880227,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.016715198,0.525531485,1.747977002,-1,1999.348511,0.5,211.0883045,2.222523408,1.748838235,26.16589165,2,4.644859791,0.25,6.830676163,22.26889229,26.16589165,21.00095749,1200.716431,1178.730469,15.12611103,16.58228493,56.09380722,61.49645233,300.1933899,1999.370117,38.99063492,100.0275574,-68.46691132,-0.026106656,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500966949,0.002222523,299.3158916,295.4188923,319.8992116,0.710049577,3.407523692,34.06584926,17.48356434,24.21739197,3.034309024,0.123901513,1.658685457,1.375623567,0.077640893,75.99010971,0.644499965,48.29881099,1172.726143,0.012512209,0,1877.360127,580.625,0.224880227,-9999
"SCRec","Plot9","PEAM3",2,1,"Top","na","SCRec_Plot9_PEAM3_L1T2sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,9,"19:10:43",4045.999998,0,33.10573891,0.113103709,965.8578239,9,9,0,0,786.8359375,1366.486938,1062.361694,-9999,0.424190663,0.222559935,-1,0.935835629,0.967172185,10.02074623,0.938975786,0.018159055,0.524669575,1.736685977,-1,2000.360229,0.5,209.0160299,2.008883594,1.760233195,26.17889977,2,4.644859791,0.25,6.830676163,22.24277115,26.17889977,20.9974041,1500.060303,1476.010498,15.17850399,16.49580765,56.37277603,61.26356125,299.9681091,2000.229492,34.2412529,100.0200195,-89.62804413,-0.038552105,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.499840546,0.002008884,299.3288998,295.3927711,320.0367116,0.746475294,3.410144198,34.0946164,17.59880875,24.21083546,3.033116127,0.11126142,1.649911003,1.383205124,0.069701592,96.60511841,0.654370565,47.90547104,1469.467552,0.010792658,0,1878.167059,579.651001,0.222559935,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,2,"20:12:12",2241.999999,0,13.39742845,0.132441454,214.8991074,11,11,0,0,768.5212402,1293.747559,1054.302612,-9999,0.4059728,0.185078569,-1,0.935835629,0.967172185,10.19758701,0.939031201,0.007672036,0.455889086,1.683424596,-1,1998.593384,0.5,173.6723195,3.04089732,2.274928488,28.38218117,2,4.644859791,0.25,6.830676163,26.26482582,28.38218117,26.05872154,400.4601135,390.7473145,14.07019138,16.06264305,41.02666092,46.83982086,300.3387756,1998.45459,25.83381271,99.93908691,-15.82949066,0.082726657,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501693878,0.003040897,301.5321812,299.4148258,319.7527272,0.642149768,3.880214368,38.82579367,22.76315062,27.32350349,3.647730893,0.129922361,1.60528588,2.042445013,0.081424104,21.47682057,0.549969506,40.86324703,388.0994758,0.01410624,0,1876.611215,525.2263184,0.185078569,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,3,"20:16:01",2470.999999,0,6.205507346,0.107581251,143.4988282,12,12,0,0,707.3200684,1099.633179,917.1932983,-9999,0.356767255,0.165909763,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.003838949,0.46503641,1.554647221,-1,1998.935547,0.5,155.6983354,2.562542236,2.35168956,28.50378609,2,4.644859791,0.25,6.830676163,26.19621468,28.50378609,26.05943489,249.0779419,244.5285645,13.89147758,15.57125473,40.66664886,45.58642197,300.3541565,1998.982422,19.93138313,99.93022156,-8.278236389,0.093668163,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501770782,0.002562542,301.6537861,299.3462147,319.8371804,0.717735682,3.907728495,39.10457151,23.53331678,27.35000038,3.65339775,0.105913149,1.556038935,2.097358814,0.066343592,14.33986969,0.586838713,39.08743199,243.3021215,0.009969389,0,1876.947848,392.3131104,0.165909763,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,4,"20:20:16",2726.999997,0,1.190442837,0.115623694,78.87969958,13,13,0,0,671.8674316,985.3356934,861.6615601,-9999,0.318133468,0.12551472,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.001167136,0.394534785,1.466562668,-1,1998.834229,0.5,117.783559,2.736288838,2.3394207,28.43666458,2,4.644859791,0.25,6.830676163,26.20321846,28.43666458,26.0613842,99.98153687,99.008461,13.74800777,15.54170513,40.2305603,45.47797775,300.3586121,1998.790771,23.91784286,99.93112183,-2.126495361,0.075468242,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.50179306,0.002736289,301.5866646,299.3532185,319.8065163,0.690546883,3.892520729,38.95203674,23.41033161,27.31994152,3.646969683,0.113699095,1.553100029,2.093869654,0.071232377,7.882536868,0.796696553,39.24459402,98.77318446,0.004729871,0,1876.767897,313.4682617,0.12551472,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,5,"20:24:09",2958.999999,0,-0.727285767,0.13763266,56.62109215,14,14,0,0,655.4560547,935.6326294,846.5168457,-9999,0.299451479,0.095246554,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.000145273,0.318070073,1.427452875,-1,1999.325928,0.5,89.40176738,3.110544434,2.242157157,28.04647446,2,4.644859791,0.25,6.830676163,26.15867233,28.04647446,26.06143761,49.60032654,49.98106766,13.6014061,15.64015007,39.90729141,45.8883667,300.3707275,1999.311646,25.26023865,99.93357086,-0.564117432,0.064907253,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501853638,0.003110544,301.1964745,299.3086723,319.8898561,0.6414441,3.805133203,38.076626,22.43647593,27.10257339,3.600778724,0.134914246,1.562976045,2.037802679,0.084561494,5.658347924,1.132850793,40.64511762,50.12480684,-0.005897402,0,1877.256973,280.1765747,0.095246554,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,6,"20:27:58",3187.999999,0,13.38812211,0.149008578,232.7951974,15,15,0,0,663.3632813,1059.571777,874.2175293,-9999,0.373932663,0.174933168,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.007664078,0.467819973,1.597272275,-1,1999.323364,0.5,164.1982174,3.303203142,2.20325611,27.86629486,2,4.644859791,0.25,6.830676163,26.13553238,27.86629486,26.0616703,400.2705688,390.4973145,13.46672535,15.63175964,39.56461334,45.92747498,300.3710632,1999.406006,19.71398544,99.93148041,-16.10647583,0.063049495,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501855316,0.003303203,301.0162949,299.2855324,319.9049538,0.615035616,3.765360992,37.67942771,22.04766807,27.00091362,3.579351752,0.145827409,1.562104883,2.017246869,0.091422698,23.26356871,0.596150572,41.16717318,387.8513151,0.014210372,0,1877.345572,396.2084961,0.174933168,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,7,"20:31:51",3420.999998,0,19.04763704,0.118129193,308.1660988,16,16,0,0,700.402832,1180.627319,934.2543335,-9999,0.406753663,0.208679726,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.010671186,0.513037116,1.685640413,-1,2000.869873,0.5,196.0253953,2.710964414,2.271315886,27.89756012,2,4.644859791,0.25,6.830676163,26.04023361,27.89756012,26.06387329,600.3904419,586.6484375,13.24235058,15.02035618,39.12392426,44.38017273,300.3640442,2000.816528,20.27078247,99.92575073,-27.98178101,0.053508937,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501820221,0.002710964,301.0475601,299.1902336,320.1306374,0.714328935,3.772236253,37.75039192,22.73003574,26.96889687,3.572626623,0.116121005,1.500920367,2.071706256,0.072753419,30.79372877,0.525299445,39.20818443,582.8839039,0.012812556,0,1878.669985,480.2244873,0.208679726,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,8,"20:35:47",3656.999999,0,25.71739376,0.100938099,444.7969802,17,17,0,0,730.1325684,1264.468262,991.7166138,-9999,0.422577387,0.215704622,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.014213657,0.510449987,1.731833802,-1,2001.877319,0.5,202.7263234,2.355688221,2.304974384,27.8067894,2,4.644859791,0.25,6.830676163,25.97079659,27.8067894,26.06481171,901.2163696,882.7077026,12.93810272,14.4839344,38.38181686,42.96987152,300.3649902,2001.912231,18.62776375,99.92668152,-47.38796997,0.063275516,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501824951,0.002355688,300.9567894,299.1207966,320.3059499,0.778667134,3.752305884,37.55059036,23.06665596,26.88879299,3.555849079,0.09946824,1.4473315,2.108517579,0.062298057,44.44708618,0.503900644,37.84931512,877.6249728,0.011091135,0,1879.698797,534.3356934,0.215704622,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,9,"20:40:38",3948.499999,0,28.59302519,0.080480766,572.9560117,18,18,0,0,740.4916992,1314.251587,1006.29425,-9999,0.436567772,0.234321449,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.015742383,0.536735563,1.774836353,-1,2001.833252,0.5,220.2181847,1.914322953,2.343242015,27.70697403,2,4.644859791,0.25,6.830676163,25.48970413,27.70697403,25.47791672,1201.387329,1180.844727,12.62609673,13.88297749,38.54008865,42.37798309,300.3859253,2002.053467,16.29693604,99.92479706,-67.79898071,0.057964504,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501929626,0.001914323,300.856974,298.6397041,320.3285475,0.839082225,3.730495723,37.33303277,23.45005529,26.59833908,3.495589731,0.079543563,1.387253708,2.108336023,0.049798088,57.25251319,0.485208596,36.286739,1175.193663,0.008828738,0,1879.83141,573.7598877,0.234321449,-9999
"SCRec","Plot9","PEAM3",1,7,"Top","na","SCRec_Plot9_PEAM3_L7T1sun_GE",1,20130323,"PSC0967","Yes","Yes",NA,10,"20:44:37",4187.499998,0,31.24453614,0.068038909,694.7644073,19,19,0,0,746.8688965,1318.365234,1011.074341,-9999,0.433488629,0.233084797,-1,0.935835629,0.967172185,9.943732262,0.938951652,0.017153337,0.537695298,1.765189634,-1,2001.973389,0.5,219.0712989,1.661895229,2.40204538,27.82283974,2,4.644859791,0.25,6.830676163,25.47592926,27.82283974,25.47767067,1501.047363,1478.607178,12.45623589,13.54780865,38.05301285,41.3900795,300.3703003,2002.000977,19.9937458,99.92597198,-89.52102661,0.068911731,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501851501,0.001661895,300.9728397,298.6259293,320.3201491,0.8773815,3.755823327,37.58605749,24.03824884,26.6493845,3.506114889,0.067367872,1.353777947,2.152336941,0.042164698,69.4250087,0.46987761,35.01404166,1472.432075,0.007429867,0,1879.782124,571.4963379,0.233084797,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,1,"15:10:19",1267.999999,0,15.43753651,0.19122009,249.6248228,1,1,0,0,793.673584,1645.612915,1397.143188,-9999,0.517703357,0.150989169,-1,0.948434129,0.96299628,10.01226139,0.94989213,0.008646475,0.291651902,2.073412733,-1,2001.323486,0.5,143.5183328,2.46742869,1.306016135,19.99042892,2,4.644859791,0.25,6.830676163,16.91376686,19.99042892,16.15413475,399.5863647,388.6385498,8.746188164,10.37657833,45.29242706,53.73620224,299.5387573,2001.351318,111.8536835,100.1492462,-19.70478821,-0.042352147,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.497693787,0.002467429,293.1404289,290.0637669,320.2162038,0.715254566,2.345222633,23.41727693,13.0406986,18.45209789,2.13090444,0.18601279,1.039206498,1.091697942,0.116714885,24.99973784,0.642305873,44.89706903,385.5875086,0.017975171,0,1901.067866,851.9393311,0.150989169,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,2,"15:14:09",1498.499999,0,9.102446518,0.158018098,144.9843721,2,2,0,0,744.7729492,1319.130005,1136.237549,-9999,0.435405952,0.138646271,-1,0.948434129,0.96299628,10.01226139,0.94989213,0.005320889,0.318429893,1.771184099,-1,1998.523071,0.5,131.6017465,2.192370147,1.397151477,20.52168465,2,4.644859791,0.25,6.830676163,17.08021355,20.52168465,16.15341187,249.8059387,243.3720093,8.799348831,10.24818516,45.08827209,52.51882553,299.537262,1998.794067,12.52043819,100.1496277,-11.39024353,-0.042941518,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49768631,0.00219237,293.6716846,290.2302135,319.8070436,0.745889075,2.423503405,24.19882591,13.95064075,18.8009491,2.177937874,0.154445225,1.026351928,1.151585946,0.096843031,14.52013089,0.5957315,42.66593242,241.5730215,0.016076479,0,1898.638753,574.3570557,0.138646271,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,3,"15:18:08",1736.999999,0,1.780729253,0.139862624,75.35997206,3,3,0,0,723.026123,1139.102539,1025.783203,-9999,0.365266867,0.099481243,-1,0.948434129,0.96299628,9.989313126,0.949888788,0.001462292,0.272352221,1.57546526,-1,2001.934326,0.5,94.58751002,2.024462066,1.453449611,20.88380241,2,4.644859791,0.25,6.830676163,17.17167664,20.88380241,16.15115547,99.45419312,98.13252258,8.893857002,10.23178864,45.30781555,52.12703323,299.5292358,2001.943237,11.58156586,100.1501389,-4.236129761,0.005585246,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.497646179,0.002024462,294.0338024,290.3216766,320.3109108,0.765444527,2.478164663,24.74449553,14.51270689,19.02773952,2.209000597,0.137056305,1.024715053,1.184285544,0.085907977,7.547311666,0.767940842,41.50356928,97.78058312,0.007558415,0,1901.623435,416.076416,0.099481243,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,4,"15:23:31",2059.999992,0,-0.274368491,0.141048614,51.91741319,4,4,0,0,699.3603516,1061.851318,986.5291138,-9999,0.341376387,0.070934794,-1,0.948434129,0.96299628,9.989313126,0.949888788,0.000381565,0.20779057,1.518317869,-1,2001.963379,0.5,67.44631194,1.967870347,1.401308398,20.58376503,2,4.644859791,0.25,6.830676163,16.69843102,20.58376503,15.56299782,49.78902054,49.90664673,9.000019073,10.30048752,47.24194717,54.0690155,299.5228882,2002.048462,11.07478905,100.139946,-2.38054657,0.018920474,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.497614441,0.00196787,293.733765,289.848431,320.3277467,0.768816303,2.432798661,24.29398815,13.99350063,18.64109802,2.156274359,0.138194986,1.031490264,1.124784095,0.086623793,5.199006953,1.040290554,42.57131899,49.96087232,-0.002337875,0,1901.723387,362.4909668,0.070934794,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,5,"15:27:20",2288.999999,0,13.66131843,0.14629365,232.0931568,5,5,0,0,676.1049805,1168.752319,1003.529236,-9999,0.421515603,0.141367064,-1,0.948434129,0.96299628,9.989313126,0.949888788,0.007712217,0.335378009,1.728655095,-1,2001.349365,0.5,134.3735871,2.028813043,1.393804415,20.61902046,2,4.644859791,0.25,6.830676163,16.75327682,20.61902046,15.56311989,400.9410706,391.2886353,9.08784008,10.42845154,47.53750992,54.55260468,299.5134277,2001.340698,12.36833763,100.1382523,-19.70851898,0.005492739,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.497567139,0.002028813,293.7690205,289.9032768,320.2145046,0.758349491,2.438091326,24.34725263,13.91880109,18.68614864,2.162360552,0.143226154,1.044286911,1.118073642,0.089786978,23.24140308,0.593150774,43.04044472,388.588642,0.015131405,0,1901.05109,492.6473389,0.141367064,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,6,"15:31:31",2539.999998,0,23.59003284,0.152377077,614.5708491,6,6,0,0,725.635498,1406.149536,1141.763184,-9999,0.483955668,0.188021505,-1,0.948434129,0.96299628,9.989313126,0.949888788,0.012937093,0.38850977,1.937818009,-1,2000.839722,0.5,178.6745068,2.089112312,1.379014156,20.62632561,2,4.644859791,0.25,6.830676163,16.84374428,20.62632561,15.55705166,900.7058716,883.7515259,9.209369659,10.58710766,47.89455032,55.06105804,300.0562744,2001.011841,12.01128674,100.1383133,-52.33785248,-0.005056806,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500281372,0.002089112,293.7763256,289.9937443,320.1618874,0.750971942,2.439189259,24.35820196,13.7710943,18.73503494,2.168981971,0.14905206,1.060175104,1.108806867,0.09345067,61.54208823,0.695411358,43.71444898,879.089243,0.01173061,0,1900.738712,680.5140381,0.188021505,-9999
"SCRec","Plot9","PEAM3",8,1,"Top","na","SCRec_Plot9_PEAM3_L1T8shade",1,20130324,"PSC0967","Yes","Yes",NA,7,"15:35:39",2787.999999,0,25.66209542,0.132770547,845.0201178,7,7,0,0,736.6320801,1394.219116,1141.557739,-9999,0.471652575,0.181220709,-1,0.948434129,0.96299628,9.989313126,0.949888788,0.014029974,0.384224997,1.892693997,-1,2000.681396,0.5,172.1981674,1.852709744,1.399399415,20.79413795,2,4.644859791,0.25,6.830676163,16.85639763,20.79413795,15.56154823,1201.062134,1182.427368,9.410297394,10.63665867,48.89852142,55.27603912,298.9336243,2000.620239,12.06315899,100.1377335,-74.04903412,-0.007699437,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.494668121,0.00185271,293.944138,290.0063976,320.0992311,0.785601187,2.464530306,24.61140492,13.97474625,18.82526779,2.181250289,0.130239039,1.065130891,1.116119398,0.081623116,84.61839932,0.714648646,43.30180474,1177.355567,0.009438228,0,1900.366734,657.5870361,0.181220709,-9999
